state,abbr,date,year,month,pulse_difficulty_expenses_pct,pulse_food_insufficient_pct,pulse_behind_on_housing_pct,ght_financial_abs,ght_food_abs,ght_housing_abs,gt_financial_rel,gt_food_rel,gt_housing_rel,unemployment_rate,ui_initial_claims,poverty_rate,rent_burden_pct,hpi_change,usda_food_insecurity_3yr_avg
Rhode Island,RI,2025-10-01,2025,10,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-11-01,2025,11,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2025-12-01,2025,12,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-01-01,2026,1,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-02-01,2026,2,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-03-01,2026,3,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-04-01,2026,4,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-05-01,2026,5,,,,,,,,,,,,,,,10.6
Rhode Island,RI,2026-06-01,2026,6,,,,,,,,,,,,,,,10.6
South Carolina,SC,2022-01-01,2022,1,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-02-01,2022,2,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-03-01,2022,3,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-04-01,2022,4,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-05-01,2022,5,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-06-01,2022,6,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-07-01,2022,7,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-08-01,2022,8,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-09-01,2022,9,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-10-01,2022,10,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-11-01,2022,11,,,,,,,,,,,,,,,13.5
South Carolina,SC,2022-12-01,2022,12,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-01-01,2023,1,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-02-01,2023,2,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-03-01,2023,3,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-04-01,2023,4,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-05-01,2023,5,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-06-01,2023,6,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-07-01,2023,7,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-08-01,2023,8,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-09-01,2023,9,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-10-01,2023,10,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-11-01,2023,11,,,,,,,,,,,,,,,13.5
South Carolina,SC,2023-12-01,2023,12,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-01-01,2024,1,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-02-01,2024,2,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-03-01,2024,3,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-04-01,2024,4,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-05-01,2024,5,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-06-01,2024,6,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-07-01,2024,7,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-08-01,2024,8,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-09-01,2024,9,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-10-01,2024,10,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-11-01,2024,11,,,,,,,,,,,,,,,13.5
South Carolina,SC,2024-12-01,2024,12,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-01-01,2025,1,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-02-01,2025,2,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-03-01,2025,3,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-04-01,2025,4,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-05-01,2025,5,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-06-01,2025,6,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-07-01,2025,7,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-08-01,2025,8,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-09-01,2025,9,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-10-01,2025,10,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-11-01,2025,11,,,,,,,,,,,,,,,13.5
South Carolina,SC,2025-12-01,2025,12,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-01-01,2026,1,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-02-01,2026,2,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-03-01,2026,3,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-04-01,2026,4,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-05-01,2026,5,,,,,,,,,,,,,,,13.5
South Carolina,SC,2026-06-01,2026,6,,,,,,,,,,,,,,,13.5
South Dakota,SD,2022-01-01,2022,1,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-02-01,2022,2,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-03-01,2022,3,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-04-01,2022,4,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-05-01,2022,5,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-06-01,2022,6,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-07-01,2022,7,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-08-01,2022,8,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-09-01,2022,9,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-10-01,2022,10,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-11-01,2022,11,,,,,,,,,,,,,,,9.5
South Dakota,SD,2022-12-01,2022,12,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-01-01,2023,1,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-02-01,2023,2,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-03-01,2023,3,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-04-01,2023,4,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-05-01,2023,5,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-06-01,2023,6,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-07-01,2023,7,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-08-01,2023,8,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-09-01,2023,9,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-10-01,2023,10,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-11-01,2023,11,,,,,,,,,,,,,,,9.5
South Dakota,SD,2023-12-01,2023,12,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-01-01,2024,1,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-02-01,2024,2,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-03-01,2024,3,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-04-01,2024,4,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-05-01,2024,5,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-06-01,2024,6,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-07-01,2024,7,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-08-01,2024,8,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-09-01,2024,9,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-10-01,2024,10,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-11-01,2024,11,,,,,,,,,,,,,,,9.5
South Dakota,SD,2024-12-01,2024,12,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-01-01,2025,1,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-02-01,2025,2,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-03-01,2025,3,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-04-01,2025,4,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-05-01,2025,5,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-06-01,2025,6,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-07-01,2025,7,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-08-01,2025,8,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-09-01,2025,9,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-10-01,2025,10,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-11-01,2025,11,,,,,,,,,,,,,,,9.5
South Dakota,SD,2025-12-01,2025,12,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-01-01,2026,1,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-02-01,2026,2,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-03-01,2026,3,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-04-01,2026,4,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-05-01,2026,5,,,,,,,,,,,,,,,9.5
South Dakota,SD,2026-06-01,2026,6,,,,,,,,,,,,,,,9.5
Tennessee,TN,2022-01-01,2022,1,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-02-01,2022,2,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-03-01,2022,3,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-04-01,2022,4,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-05-01,2022,5,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-06-01,2022,6,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-07-01,2022,7,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-08-01,2022,8,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-09-01,2022,9,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-10-01,2022,10,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-11-01,2022,11,,,,,,,,,,,,,,,13.3
Tennessee,TN,2022-12-01,2022,12,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-01-01,2023,1,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-02-01,2023,2,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-03-01,2023,3,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-04-01,2023,4,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-05-01,2023,5,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-06-01,2023,6,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-07-01,2023,7,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-08-01,2023,8,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-09-01,2023,9,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-10-01,2023,10,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-11-01,2023,11,,,,,,,,,,,,,,,13.3
Tennessee,TN,2023-12-01,2023,12,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-01-01,2024,1,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-02-01,2024,2,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-03-01,2024,3,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-04-01,2024,4,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-05-01,2024,5,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-06-01,2024,6,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-07-01,2024,7,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-08-01,2024,8,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-09-01,2024,9,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-10-01,2024,10,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-11-01,2024,11,,,,,,,,,,,,,,,13.3
Tennessee,TN,2024-12-01,2024,12,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-01-01,2025,1,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-02-01,2025,2,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-03-01,2025,3,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-04-01,2025,4,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-05-01,2025,5,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-06-01,2025,6,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-07-01,2025,7,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-08-01,2025,8,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-09-01,2025,9,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-10-01,2025,10,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-11-01,2025,11,,,,,,,,,,,,,,,13.3
Tennessee,TN,2025-12-01,2025,12,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-01-01,2026,1,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-02-01,2026,2,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-03-01,2026,3,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-04-01,2026,4,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-05-01,2026,5,,,,,,,,,,,,,,,13.3
Tennessee,TN,2026-06-01,2026,6,,,,,,,,,,,,,,,13.3
Texas,TX,2022-01-01,2022,1,,,,,,,,,,,,,,,17.6
Texas,TX,2022-02-01,2022,2,,,,,,,,,,,,,,,17.6
Texas,TX,2022-03-01,2022,3,,,,,,,,,,,,,,,17.6
Texas,TX,2022-04-01,2022,4,,,,,,,,,,,,,,,17.6
Texas,TX,2022-05-01,2022,5,,,,,,,,,,,,,,,17.6
Texas,TX,2022-06-01,2022,6,,,,,,,,,,,,,,,17.6
Texas,TX,2022-07-01,2022,7,,,,,,,,,,,,,,,17.6
Texas,TX,2022-08-01,2022,8,,,,,,,,,,,,,,,17.6
Texas,TX,2022-09-01,2022,9,,,,,,,,,,,,,,,17.6
Texas,TX,2022-10-01,2022,10,,,,,,,,,,,,,,,17.6
Texas,TX,2022-11-01,2022,11,,,,,,,,,,,,,,,17.6
Texas,TX,2022-12-01,2022,12,,,,,,,,,,,,,,,17.6
Texas,TX,2023-01-01,2023,1,,,,,,,,,,,,,,,17.6
Texas,TX,2023-02-01,2023,2,,,,,,,,,,,,,,,17.6
Texas,TX,2023-03-01,2023,3,,,,,,,,,,,,,,,17.6
Texas,TX,2023-04-01,2023,4,,,,,,,,,,,,,,,17.6
Texas,TX,2023-05-01,2023,5,,,,,,,,,,,,,,,17.6
Texas,TX,2023-06-01,2023,6,,,,,,,,,,,,,,,17.6
Texas,TX,2023-07-01,2023,7,,,,,,,,,,,,,,,17.6
Texas,TX,2023-08-01,2023,8,,,,,,,,,,,,,,,17.6
Texas,TX,2023-09-01,2023,9,,,,,,,,,,,,,,,17.6
Texas,TX,2023-10-01,2023,10,,,,,,,,,,,,,,,17.6
Texas,TX,2023-11-01,2023,11,,,,,,,,,,,,,,,17.6
Texas,TX,2023-12-01,2023,12,,,,,,,,,,,,,,,17.6
Texas,TX,2024-01-01,2024,1,,,,,,,,,,,,,,,17.6
Texas,TX,2024-02-01,2024,2,,,,,,,,,,,,,,,17.6
Texas,TX,2024-03-01,2024,3,,,,,,,,,,,,,,,17.6
Texas,TX,2024-04-01,2024,4,,,,,,,,,,,,,,,17.6
Texas,TX,2024-05-01,2024,5,,,,,,,,,,,,,,,17.6
Texas,TX,2024-06-01,2024,6,,,,,,,,,,,,,,,17.6
Texas,TX,2024-07-01,2024,7,,,,,,,,,,,,,,,17.6
Texas,TX,2024-08-01,2024,8,,,,,,,,,,,,,,,17.6
Texas,TX,2024-09-01,2024,9,,,,,,,,,,,,,,,17.6
Texas,TX,2024-10-01,2024,10,,,,,,,,,,,,,,,17.6
Texas,TX,2024-11-01,2024,11,,,,,,,,,,,,,,,17.6
Texas,TX,2024-12-01,2024,12,,,,,,,,,,,,,,,17.6
Texas,TX,2025-01-01,2025,1,,,,,,,,,,,,,,,17.6
Texas,TX,2025-02-01,2025,2,,,,,,,,,,,,,,,17.6
Texas,TX,2025-03-01,2025,3,,,,,,,,,,,,,,,17.6
Texas,TX,2025-04-01,2025,4,,,,,,,,,,,,,,,17.6
Texas,TX,2025-05-01,2025,5,,,,,,,,,,,,,,,17.6
Texas,TX,2025-06-01,2025,6,,,,,,,,,,,,,,,17.6
Texas,TX,2025-07-01,2025,7,,,,,,,,,,,,,,,17.6
Texas,TX,2025-08-01,2025,8,,,,,,,,,,,,,,,17.6
Texas,TX,2025-09-01,2025,9,,,,,,,,,,,,,,,17.6
Texas,TX,2025-10-01,2025,10,,,,,,,,,,,,,,,17.6
Texas,TX,2025-11-01,2025,11,,,,,,,,,,,,,,,17.6
Texas,TX,2025-12-01,2025,12,,,,,,,,,,,,,,,17.6
Texas,TX,2026-01-01,2026,1,,,,,,,,,,,,,,,17.6
Texas,TX,2026-02-01,2026,2,,,,,,,,,,,,,,,17.6
Texas,TX,2026-03-01,2026,3,,,,,,,,,,,,,,,17.6
Texas,TX,2026-04-01,2026,4,,,,,,,,,,,,,,,17.6
Texas,TX,2026-05-01,2026,5,,,,,,,,,,,,,,,17.6
Texas,TX,2026-06-01,2026,6,,,,,,,,,,,,,,,17.6
Utah,UT,2022-01-01,2022,1,,,,,,,,,,,,,,,11.5
Utah,UT,2022-02-01,2022,2,,,,,,,,,,,,,,,11.5
Utah,UT,2022-03-01,2022,3,,,,,,,,,,,,,,,11.5
Utah,UT,2022-04-01,2022,4,,,,,,,,,,,,,,,11.5
Utah,UT,2022-05-01,2022,5,,,,,,,,,,,,,,,11.5
Utah,UT,2022-06-01,2022,6,,,,,,,,,,,,,,,11.5
Utah,UT,2022-07-01,2022,7,,,,,,,,,,,,,,,11.5
Utah,UT,2022-08-01,2022,8,,,,,,,,,,,,,,,11.5
Utah,UT,2022-09-01,2022,9,,,,,,,,,,,,,,,11.5
Utah,UT,2022-10-01,2022,10,,,,,,,,,,,,,,,11.5
Utah,UT,2022-11-01,2022,11,,,,,,,,,,,,,,,11.5
Utah,UT,2022-12-01,2022,12,,,,,,,,,,,,,,,11.5
Utah,UT,2023-01-01,2023,1,,,,,,,,,,,,,,,11.5
Utah,UT,2023-02-01,2023,2,,,,,,,,,,,,,,,11.5
Utah,UT,2023-03-01,2023,3,,,,,,,,,,,,,,,11.5
Utah,UT,2023-04-01,2023,4,,,,,,,,,,,,,,,11.5
Utah,UT,2023-05-01,2023,5,,,,,,,,,,,,,,,11.5
Utah,UT,2023-06-01,2023,6,,,,,,,,,,,,,,,11.5
Utah,UT,2023-07-01,2023,7,,,,,,,,,,,,,,,11.5
Utah,UT,2023-08-01,2023,8,,,,,,,,,,,,,,,11.5
Utah,UT,2023-09-01,2023,9,,,,,,,,,,,,,,,11.5
Utah,UT,2023-10-01,2023,10,,,,,,,,,,,,,,,11.5
Utah,UT,2023-11-01,2023,11,,,,,,,,,,,,,,,11.5
Utah,UT,2023-12-01,2023,12,,,,,,,,,,,,,,,11.5
Utah,UT,2024-01-01,2024,1,,,,,,,,,,,,,,,11.5
Utah,UT,2024-02-01,2024,2,,,,,,,,,,,,,,,11.5
Utah,UT,2024-03-01,2024,3,,,,,,,,,,,,,,,11.5
Utah,UT,2024-04-01,2024,4,,,,,,,,,,,,,,,11.5
Utah,UT,2024-05-01,2024,5,,,,,,,,,,,,,,,11.5
Utah,UT,2024-06-01,2024,6,,,,,,,,,,,,,,,11.5
Utah,UT,2024-07-01,2024,7,,,,,,,,,,,,,,,11.5
Utah,UT,2024-08-01,2024,8,,,,,,,,,,,,,,,11.5
Utah,UT,2024-09-01,2024,9,,,,,,,,,,,,,,,11.5
Utah,UT,2024-10-01,2024,10,,,,,,,,,,,,,,,11.5
Utah,UT,2024-11-01,2024,11,,,,,,,,,,,,,,,11.5
Utah,UT,2024-12-01,2024,12,,,,,,,,,,,,,,,11.5
Utah,UT,2025-01-01,2025,1,,,,,,,,,,,,,,,11.5
Utah,UT,2025-02-01,2025,2,,,,,,,,,,,,,,,11.5
Utah,UT,2025-03-01,2025,3,,,,,,,,,,,,,,,11.5
Utah,UT,2025-04-01,2025,4,,,,,,,,,,,,,,,11.5
Utah,UT,2025-05-01,2025,5,,,,,,,,,,,,,,,11.5
Utah,UT,2025-06-01,2025,6,,,,,,,,,,,,,,,11.5
Utah,UT,2025-07-01,2025,7,,,,,,,,,,,,,,,11.5
Utah,UT,2025-08-01,2025,8,,,,,,,,,,,,,,,11.5
Utah,UT,2025-09-01,2025,9,,,,,,,,,,,,,,,11.5
Utah,UT,2025-10-01,2025,10,,,,,,,,,,,,,,,11.5
Utah,UT,2025-11-01,2025,11,,,,,,,,,,,,,,,11.5
Utah,UT,2025-12-01,2025,12,,,,,,,,,,,,,,,11.5
Utah,UT,2026-01-01,2026,1,,,,,,,,,,,,,,,11.5
Utah,UT,2026-02-01,2026,2,,,,,,,,,,,,,,,11.5
Utah,UT,2026-03-01,2026,3,,,,,,,,,,,,,,,11.5
Utah,UT,2026-04-01,2026,4,,,,,,,,,,,,,,,11.5
Utah,UT,2026-05-01,2026,5,,,,,,,,,,,,,,,11.5
Utah,UT,2026-06-01,2026,6,,,,,,,,,,,,,,,11.5
Vermont,VT,2022-01-01,2022,1,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-02-01,2022,2,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-03-01,2022,3,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-04-01,2022,4,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-05-01,2022,5,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-06-01,2022,6,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-07-01,2022,7,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-08-01,2022,8,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-09-01,2022,9,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-10-01,2022,10,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-11-01,2022,11,,,,,,,,,,,,,,,9.4
Vermont,VT,2022-12-01,2022,12,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-01-01,2023,1,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-02-01,2023,2,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-03-01,2023,3,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-04-01,2023,4,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-05-01,2023,5,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-06-01,2023,6,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-07-01,2023,7,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-08-01,2023,8,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-09-01,2023,9,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-10-01,2023,10,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-11-01,2023,11,,,,,,,,,,,,,,,9.4
Vermont,VT,2023-12-01,2023,12,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-01-01,2024,1,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-02-01,2024,2,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-03-01,2024,3,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-04-01,2024,4,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-05-01,2024,5,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-06-01,2024,6,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-07-01,2024,7,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-08-01,2024,8,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-09-01,2024,9,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-10-01,2024,10,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-11-01,2024,11,,,,,,,,,,,,,,,9.4
Vermont,VT,2024-12-01,2024,12,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-01-01,2025,1,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-02-01,2025,2,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-03-01,2025,3,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-04-01,2025,4,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-05-01,2025,5,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-06-01,2025,6,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-07-01,2025,7,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-08-01,2025,8,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-09-01,2025,9,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-10-01,2025,10,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-11-01,2025,11,,,,,,,,,,,,,,,9.4
Vermont,VT,2025-12-01,2025,12,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-01-01,2026,1,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-02-01,2026,2,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-03-01,2026,3,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-04-01,2026,4,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-05-01,2026,5,,,,,,,,,,,,,,,9.4
Vermont,VT,2026-06-01,2026,6,,,,,,,,,,,,,,,9.4
Virginia,VA,2022-01-01,2022,1,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-02-01,2022,2,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-03-01,2022,3,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-04-01,2022,4,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-05-01,2022,5,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-06-01,2022,6,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-07-01,2022,7,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-08-01,2022,8,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-09-01,2022,9,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-10-01,2022,10,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-11-01,2022,11,,,,,,,,,,,,,,,12.4
Virginia,VA,2022-12-01,2022,12,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-01-01,2023,1,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-02-01,2023,2,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-03-01,2023,3,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-04-01,2023,4,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-05-01,2023,5,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-06-01,2023,6,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-07-01,2023,7,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-08-01,2023,8,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-09-01,2023,9,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-10-01,2023,10,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-11-01,2023,11,,,,,,,,,,,,,,,12.4
Virginia,VA,2023-12-01,2023,12,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-01-01,2024,1,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-02-01,2024,2,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-03-01,2024,3,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-04-01,2024,4,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-05-01,2024,5,,,,,,,,,,,,,,,12.4
